A/Guyane/2778/2016	EPI861476	EPI861477	EPI861475	EPI861479	EPI861472	EPI861478		EPI861472
A/Suriname/1683/2016	EPI943020	EPI943021	EPI943019	EPI943023	EPI943016	EPI943022		EPI943016
A/Guyane/2773/2016	EPI861460	EPI861461	EPI861459	EPI861463	EPI861456	EPI861462		EPI861456
A/Maryland/7/2017	EPI968342	EPI959768	EPI959766	EPI968348	EPI964572	EPI959769		EPI964572
A/Delaware/32/2016	EPI1035196	EPI1035197	EPI1035195	EPI1035199	EPI1035192	EPI1035198		EPI1035192
A/Paris/2971/2016	EPI865243	EPI865244	EPI865242	EPI865246	EPI865239	EPI865245		EPI865239
A/Gainesville/16/2017	EPI1179254	EPI1179255	EPI1179256	EPI1179257	EPI1179258	EPI1179259		EPI1179258
A/Stockholm/24/2017	EPI990078	EPI990077	EPI990075	EPI990082	EPI990076	EPI990081		EPI990076
A/Arizona/25/2017	EPI1006203	EPI1006204	EPI1006202	EPI1006206	EPI1006199	EPI1006205		EPI1006199
A/Washington/106/2016	EPI1090844	EPI1090845	EPI1090846	EPI1090847	EPI1090848	EPI1090849		EPI1090848
A/Michigan/94/2017	EPI1115560	EPI1115561	EPI1115559	EPI1115563	EPI1115556	EPI1115562		EPI1115556
A/Sweden/48/2017	EPI975128	EPI975127	EPI975125	EPI975132	EPI975126	EPI975131		EPI975126
A/Amapa/146418-IEC/2017				EPI1045818		EPI1045817		
350583								
352390								
350168								
350274								
350150								
351749								
350194								
A/Illinois/61/2016	EPI887165	EPI887166	EPI887164	EPI887168	EPI887161	EPI887167		EPI887161
A/HongKong/2387/2016				EPI858889		EPI858890		
A/Taiwan/998/2016				EPI917328		EPI917327		
A/Iowa/27/2016	EPI857730	EPI857731	EPI857729	EPI857733	EPI857726	EPI857732		EPI857726
A/Minnesota/78/2016	EPI865553	EPI865554	EPI865552	EPI865556	EPI865549	EPI865555		EPI865549
A/Victoria/544/2017				EPI1045567		EPI1045566		
A/SouthAustralia/89/2017				EPI1031506		EPI1031505		
A/Victoria/2052/2017				EPI1058745		EPI1058744		
A/SouthAustralia/123/2017				EPI1031620		EPI1031619		
A/Victoria/502/2017				EPI1045333		EPI1045332		
A/HongKong/2389/2016	EPI836504	EPI836505	EPI836503	EPI836507	EPI836500	EPI836506		EPI836500
A/HongKong/2391/2016	EPI836512	EPI836513	EPI836511	EPI836515	EPI836508	EPI836514		EPI836508
A/Mie/29/2016				EPI952531		EPI952530		
A/Paris/2805/2016	EPI856569	EPI856570	EPI856568	EPI856572	EPI856565	EPI856571		EPI856565
A/Shandong-Zhifu/148/2017				EPI1067706		EPI1067751		
A/Taiwan/869/2016				EPI901644		EPI901643		
A/HongKong/2398/2016	EPI836520	EPI836521	EPI836519	EPI836523	EPI836516	EPI836522		EPI836516
A/Keelung/99/2016	EPI998119	EPI998365	EPI998334	EPI998084	EPI998306	EPI998046		EPI998306
352976								
352626								
350093								
350431								
352377								
351355								
352021								
350046								
A/Basel/USB0022356/2017						EPI1570100		
350113								
361748								
353317								
350481								
19628084								
350602								
362873								
350621								
362447								
362628								
351641								
351092								
352115								
353250								
A/Paris/2967/2016	EPI865227	EPI865228	EPI865226	EPI865230	EPI865223	EPI865229		EPI865223
A/Taiwan/927/2016	EPI924749	EPI924750	EPI924748	EPI924752	EPI924745	EPI924751		EPI924745
A/Taiwan/794/2016	EPI912917	EPI912918	EPI912916	EPI912920	EPI912913	EPI912919		EPI912913
A/Taiwan/850/2016				EPI901636		EPI901635		
352218								
A/HongKong/119/2017				EPI943224		EPI943225		
A/Taiwan/962/2016				EPI917326		EPI917325		
A/Taiwan/854/2016				EPI901638		EPI901637		
A/Catalonia/NSVH100552582/2017				EPI917076		EPI917075		
350587								
A/Guyane/2776/2016	EPI852941	EPI852942	EPI852940	EPI852946	EPI852936	EPI852944		EPI852936
A/Ontario/RV3126/2016	EPI868178	EPI868179	EPI868177	EPI868181	EPI868174	EPI868180		EPI868174
A/Berlin/91/2016				EPI873800		EPI874732		
A/Basel/USB0029956/2017						EPI1570449		
352740								
A/Yokohama/124/2016	EPI855462	EPI855463	EPI855461	EPI854228	EPI855458	EPI854227		EPI855458
A/Myanmar/16M382/2016				EPI975419		EPI975418		
A/SaudiArabia/191017/2016				EPI867160		EPI867161		
A/Bangladesh/3001/2016	EPI861939	EPI861940	EPI861938	EPI861942	EPI861935	EPI861941		EPI861935
A/Busan/1300/2016				EPI974379		EPI974378		
A/Aichi/110/2016				EPI867798		EPI867797		
A/Sagamihara/17/2016	EPI917340	EPI917341	EPI917339	EPI917343	EPI917336	EPI917342		EPI917336
A/Alabama/15/2016	EPI867494	EPI867495	EPI867493	EPI867497	EPI867490	EPI867496		EPI867490
A/Philippines/2/2017				EPI1044771		EPI1044770		
A/Sweden/63/2017				EPI975511	EPI975507	EPI975510		EPI975507
A/Pennsylvania/49/2017	EPI1127725	EPI1127726	EPI1127724	EPI1127728	EPI1127721	EPI1127727		EPI1127721
A/Michigan/52/2017	EPI1000830	EPI1000831	EPI1000832	EPI1000833	EPI1000834	EPI1000835		EPI1000834
A/Suriname/1977/2017	EPI1049459	EPI1049461	EPI1049457	EPI1049466	EPI1049451	EPI1049462		EPI1049451
A/Wisconsin/59/2017	EPI1109794	EPI1109797	EPI1109793	EPI1109800	EPI1109780	EPI1109798		EPI1109780
A/Kentucky/9/2017	EPI911269	EPI911270	EPI911268	EPI911272	EPI911265	EPI911271		EPI911265
A/Armenia/2214/2016				EPI1010398		EPI1010399		
A/Guyane/590/2016	EPI924932	EPI924933	EPI924931	EPI924935	EPI924928	EPI924934		EPI924928
A/Kanagawa/IC1609/2017	EPI904171	EPI904172	EPI904170	EPI1077113	EPI904167	EPI1077112		EPI904167
A/Pennsylvania/226/2017	EPI1129325	EPI1129326	EPI1129324	EPI1129328	EPI1129321	EPI1129327		EPI1129321
A/Taiwan/270/2017	EPI1043641	EPI1043642	EPI1043640	EPI1043644	EPI1043637	EPI1043643		EPI1043637
A/Taiwan/397/2017				EPI1073948		EPI1073947		
A/Myanmar/16M425/2016				EPI975423		EPI975422		
A/Myanmar/16M087/2016				EPI1013456		EPI1013455		
350515								
A/Belgium/G0044/2017				EPI1001790		EPI1001791		
A/England/65240021/2016	EPI914239	EPI914240	EPI914238	EPI914242	EPI914235	EPI914241		EPI914235
351470								
A/Lyon/1712R0193/2016	EPI1321624	EPI1321744	EPI1321864	EPI1321984	EPI1322104	EPI1322224		EPI1322104
A/Lyon/2352/2016				EPI894076		EPI894077		
A/Marrakech/58/2016				EPI991659		EPI991660		
351777								
351460								
A/Temara/50/2016				EPI991707		EPI991708		
351087								
19504448								
A/England/71140418/2017	EPI1029618	EPI1029619	EPI1029617	EPI1029621	EPI1029614	EPI1029620		EPI1029614
350285								
350275								
A/Lyon/2411R0030/2016	EPI1321645	EPI1321765	EPI1321885	EPI1322005	EPI1322125	EPI1322245		EPI1322125
362695								
A/Catalonia/NSVH100545480/2017						EPI902235		
A/Meknes/42/2016				EPI991663		EPI991664		
A/Lyon/186/2017	EPI1321629	EPI1321749	EPI1321869	EPI1321989	EPI1322109	EPI1322229		EPI1322109
A/Tunisia/2240/2017				EPI991759		EPI991760		
A/Paris/1145/2017	EPI962711	EPI962712	EPI962710	EPI1054481	EPI962707	EPI1054482		EPI962707
A/Fes/365/2016				EPI991547		EPI991548		
A/Dijon/893/2017	EPI962615	EPI962616	EPI962614	EPI962618	EPI962611	EPI962617		EPI962611
A/Centre/138/2017	EPI898987	EPI898988	EPI898986	EPI898992	EPI898983	EPI898990		EPI898983
A/Lyon/201R0104/2017	EPI1321590	EPI1321710	EPI1321830	EPI1321950	EPI1322070	EPI1322190		EPI1322070
350648								
A/PaysDeLoire/1026/2017	EPI957724	EPI957725	EPI957723	EPI957727	EPI957720	EPI957726		EPI957720
A/Lyon/2207/2016	EPI907385		EPI907384	EPI978988	EPI907381	EPI978989		EPI907381
A/PaysDeLoire/1045/2017	EPI957769	EPI957770	EPI957768	EPI957772	EPI957765	EPI957771		EPI957765
A/Dijon/2761/2016	EPI852847	EPI852848	EPI852846	EPI852850	EPI852843	EPI852849		EPI852843
350811								
A/Catalonia/NSVH100562706/2017				EPI919648		EPI919647		
A/PuertoRico/13/2017	EPI1042596	EPI1042597	EPI1042595	EPI1042599	EPI1042592	EPI1042598		EPI1042592
352281								
19459793								
351118								
352705								
352334								
351484								
362480								
A/Ecuador/1614/2017	EPI1035220	EPI1035221	EPI1035219	EPI1035223	EPI1035216	EPI1035222		EPI1035216
351949								
A/Netherlands/1996/2017	EPI967284	EPI967285	EPI967283	EPI922195	EPI967280	EPI967286		EPI967280
352564								
A/Catalonia/NSVH100545532/2017				EPI897573		EPI897572		
A/Catalonia/NSVH100545633/2017				EPI902240		EPI902239		
A/Catalonia/NSVH100549525/2017				EPI909682		EPI909681		
A/Catalonia/NSVH100531970/2017				EPI881993		EPI881992		
A/Catalonia/NSVH100543239/2017				EPI909664		EPI909663		
A/Luxembourg/17011025/2017				EPI995337		EPI995347		
A/Catalonia/NSVH100552538/2017						EPI909679		
350994								
A/Morocco/195/2017				EPI1091657		EPI1091658		
A/Catalonia/NSVH100533134/2017				EPI873684		EPI873683		
A/Catalonia/NSVH100528561/2017						EPI873677		
A/Catalonia/NSVH100529543/2017						EPI873679		
A/Catalonia/NSVH100561847/2017						EPI926511		
A/Catalonia/NSVH100520616/2016				EPI864105		EPI864104		
A/Catalonia/NSVH100548814/2017				EPI909668		EPI909667		
A/Catalonia/NSVH100541416/2017						EPI902233		
A/Lyon/712R249/2016	EPI907628		EPI907627		EPI907624	EPI907629		EPI907624
A/Catalonia/NSVH100540461/2017				EPI881998		EPI881997		
A/Catalonia/NSVH100545071/2017						EPI902234		
A/Marrakech/37/2016				EPI991657		EPI991658		
A/England/971/2016	EPI1028648	EPI1028649	EPI1028647	EPI1028651	EPI1028644	EPI1028650		EPI1028644
A/Sweden/67/2017	EPI975533	EPI975532	EPI975530	EPI975537	EPI975531	EPI975536		EPI975531
A/Centre/3475/2016	EPI881510	EPI881511	EPI881509	EPI881513	EPI881506	EPI881512		EPI881506
352246								
19583412								
351187								
351394								
351769								
A/Basel/USB0028146/2017						EPI1570343		
351768								
A/Singapore/KK0004/2017	EPI957255	EPI957256	EPI957254	EPI957258	EPI957251	EPI957257		EPI957251
A/Lyon/CHU/2211				EPI894082		EPI894083		
A/Lyon/1012R0223/2016	EPI1321601	EPI1321721	EPI1321841	EPI1321961	EPI1322081	EPI1322201		EPI1322081
A/Lyon/812R213/2016	EPI907634	EPI907635	EPI907633		EPI907630	EPI907636		EPI907630
19645411								
352719								
352219								
A/Saint-Etienne/845/2017	EPI1321696	EPI1321816	EPI1321936	EPI1322056	EPI1322176	EPI1322296		EPI1322176
A/Iasi/3722/2016				EPI1001862		EPI1001863		
A/Oman/5474/2016	EPI832043	EPI832044	EPI832042	EPI832046	EPI832039	EPI832045		EPI832039
A/Tokyo/160298/2016				EPI867814		EPI867813		
A/Singapore/GP2636/2016	EPI874109	EPI874110	EPI874108	EPI874112	EPI874105	EPI874111		EPI874105
A/Hawaii/63/2016	EPI836472	EPI836473	EPI836471	EPI836475	EPI836468	EPI836474		EPI836468
A/Lund/2/2017	EPI995771	EPI995770	EPI995768	EPI995775	EPI995769	EPI995774		EPI995769
A/Netherlands/757/2017	EPI1030656	EPI1030657	EPI1030655	EPI1436663	EPI1030652	EPI1436662		EPI1030652
A/Tunisia/2200/2017				EPI991753		EPI991754		
A/Victoria/624/2016				EPI868994		EPI868993		
A/London/16U716974-89_S41_L001/2016	EPI1042173	EPI1042174	EPI1042175	EPI1042176	EPI1042177	EPI1042178		EPI1042177
A/Cambodia/Fss33782/2016				EPI919348		EPI919347		
A/Simpheropol/RII837S/2016	EPI886527	EPI886528	EPI886526	EPI886530	EPI886523	EPI886529		EPI886523
A/Vietnam/6037/2016	EPI976479	EPI976480		EPI976482	EPI976476	EPI976481		EPI976476
A/Iceland/16704/2016				EPI887381		EPI887382		
A/Yokohama/125/2016				EPI858866		EPI858865		
A/Taiwan/819/2016				EPI901618		EPI901617		
A/Lund/6/2016	EPI833776	EPI833775	EPI833773	EPI833780	EPI833774	EPI833779		EPI833774
A/Lund/5/2016	EPI833752	EPI833751	EPI833749	EPI833756	EPI833750	EPI833755		EPI833750
A/Indonesia/Nihrd-Mks408/2017	EPI1130192	EPI1130193	EPI1130191	EPI1130195	EPI1130188	EPI1130194		EPI1130188
A/Yamagata/121/2017	EPI1037923	EPI1037924	EPI1037922	EPI1037926	EPI1037919	EPI1037925		EPI1037919
A/Kawasaki/115/2017				EPI1010347		EPI1010346		
A/Shizuoka-C/37/2017	EPI1043585	EPI1043586	EPI1043584	EPI1043588	EPI1043581	EPI1043587		EPI1043581
A/Kanagawa/IC1646/2017				EPI990910		EPI990909		
A/Saitama-C/2/2017				EPI990882		EPI990881		
A/Osaka/109/2017				EPI990902		EPI990901		
350190								
351663								
A/Keelung/89/2016	EPI998047	EPI998293	EPI998116	EPI998058	EPI997914	EPI997979		EPI997914
A/Mie/2/2017				EPI972324		EPI972323		
A/Gifu/33/2016	EPI873047	EPI873048	EPI873046	EPI873050	EPI873043	EPI873049		EPI873043
A/Victoria/663/2016				EPI893035		EPI893034		
A/Denmark/69/2016				EPI868702		EPI868703		
A/Hubei-Hongshan/1320/2016				EPI885864		EPI885863		
A/Hunan-Xiangtan/1577/2016				EPI829531		EPI829530		
A/Hubei-Wuchang/1678/2016				EPI885429		EPI885428		
A/Hubei-Jiangan/1719/2016				EPI885867		EPI885866		
A/Taipei/95/2016	EPI998385	EPI998101	EPI998239	EPI998156	EPI997858	EPI997819		EPI997858
A/Bangladesh/931/2016	EPI865323	EPI865324	EPI865322	EPI871465	EPI871458	EPI871464		EPI871458
350376								
362898								
A/Tunisia/1031/2017				EPI991722		EPI991723		
350252								
A/California/164/2016	EPI870545	EPI870546	EPI870544	EPI870548	EPI870541	EPI870547		EPI870541
A/Netherlands/3318/2016	EPI873240	EPI873241	EPI873239	EPI873243	EPI873236	EPI873242		EPI873236
A/Kanagawa/AC1603/2016	EPI867685	EPI867686	EPI867684	EPI867688	EPI867681	EPI867821		EPI867681
A/Qatar/47-VI-17-0020310/2017				EPI1145274		EPI1145275		
A/Michigan/103/2016	EPI857451	EPI857452	EPI857450	EPI861726	EPI861719	EPI861725		EPI861719
A/Ontario/RV3093/2016				EPI1004723		EPI1004722		
A/California/141/2016	EPI870368	EPI862304	EPI862302	EPI862306	EPI870364	EPI862305		EPI870364
A/Nicaragua/80311/2016	EPI925116		EPI925115	EPI925118	EPI925112	EPI925117		EPI925112
A/Serbia/2395/2017				EPI1015731		EPI1015732		
A/Bourgoin-Jallieu/2294/2016				EPI893996		EPI893997		
A/Lorraine/2819/2016	EPI856577	EPI856578	EPI856576	EPI868791	EPI856573	EPI856579		EPI856573
A/Philippines/7/2017				EPI1044768		EPI1044767		
19660584								
A/Catalonia/NSVH100549090/2017				EPI909670		EPI909669		
351031								
A/Paris/3019/2016	EPI867881	EPI867882		EPI867884	EPI867877	EPI867883		EPI867877
362297								
A/NordrheinWestfalen/86/2016				EPI888146		EPI906190		
A/Fes/123/2016				EPI991544		EPI991545		
A/Fes/67/2016				EPI991553		EPI991554		
A/England/62840631/2016				EPI829956		EPI858940		
A/Yokohama/149/2016	EPI917420	EPI917421	EPI917419	EPI917423	EPI917416	EPI917422		EPI917416
A/Tasmania/215/2016				EPI919291		EPI919290		
A/Netherlands/3330/2016				EPI873610		EPI873609		
A/Croatia/3587/2016				EPI913701		EPI913702		
A/Switzerland/18821514/2016				EPI894112		EPI894113		
A/NorthernIreland/64360271/2016	EPI1028456	EPI1028457	EPI1028455	EPI1028459	EPI1028452	EPI1028458		EPI1028452
A/Netherlands/3789/2016	EPI888361	EPI888362	EPI888360	EPI878328	EPI888357	EPI888363		EPI888357
A/Washington/135/2016	EPI1108431	EPI1108432	EPI1108430	EPI1108434	EPI1108427	EPI1108433		EPI1108427
A/Washington/80/2016	EPI862280	EPI862281	EPI862279	EPI862283	EPI862276	EPI862282		EPI862276
A/Montana/70/2016	EPI896070	EPI896071	EPI896069	EPI896073	EPI896066	EPI896072		EPI896066
A/Washington/132/2016	EPI1108439	EPI1108440	EPI1108438	EPI1108442	EPI1108435	EPI1108441		EPI1108435
A/Wisconsin/223/2017	EPI1114393	EPI1114394	EPI1114392	EPI1114396	EPI1114389	EPI1114395		EPI1114389
352345								
A/Basel/USB0024496/2017						EPI1570193		
350638								
A/Oregon/18/2016	EPI862406	EPI862407	EPI862405	EPI862409	EPI870380	EPI862408		EPI870380
A/Oregon/19/2016	EPI1094340	EPI1094341	EPI1094339	EPI1094343	EPI1094336	EPI1094342		EPI1094336
A/Newcastle/5/2017				EPI1022040		EPI1022039		
A/Washington/142/2017	EPI1109353	EPI1109358	EPI1109352	EPI1109361	EPI1109347	EPI1109359		EPI1109347
A/NewBrunswick/RV2054/2017				EPI1010292		EPI1010291		
A/NizhnyTagil/RII322S/2016	EPI886151	EPI886152	EPI886150	EPI886154	EPI886147	EPI886153		EPI886147
A/Oman/7494/2016				EPI978714		EPI978715		
A/England/65180267/2016	EPI1028672	EPI1028673	EPI1028671	EPI1028675	EPI1028668	EPI1028674		EPI1028668
351625								
A/Catalonia/NSVH100546631/2017				EPI897575		EPI897574		
A/NorthernIreland/64360270/2016	EPI913902	EPI913903	EPI913901	EPI913905	EPI913898	EPI913904		EPI913898
A/England/64380522/2016	EPI913910	EPI913911	EPI913909	EPI913913	EPI913906	EPI913912		EPI913906
362417								
362761								
362880								
362420								
19425559								
361779								
362576								
362685								
351850								
351605								
350456								
351113								
350855								
350752								
351090								
350379								
351080								
A/Albania/7142/2016	EPI896886	EPI896887	EPI896885	EPI896889	EPI896882	EPI896888		EPI896882
A/Albania/7195/2016	EPI896822	EPI896823	EPI896821	EPI896825	EPI896818	EPI896824		EPI896818
A/Sachsen-Anhalt/29/2017				EPI975647		EPI978783		
19447493								
362169								
350584								
352065								
350446								
350375								
350632								
362874								
362616								
A/Catalonia/NSVH100558600/2017				EPI919644		EPI919643		
A/Baleares/3008/2016				EPI893994		EPI893995		
19477597								
A/Catalonia/NSVH100549928/2017				EPI909674		EPI909673		
350062								
362403								
A/Catalonia/NSVH100520333/2016				EPI864103		EPI864102		
A/Catalonia/NSVH100539794/2017				EPI909660		EPI909659		
351012								
352159								
350605								
362912								
350493								
352166								
351086								
353759								
A/Thuringen/3/2017				EPI905865		EPI906236		
351671								
A/England/64840141/2016				EPI1030359		EPI1030358		
362170								
A/England/70480140/2017	EPI1029114	EPI1029115	EPI1029113	EPI1029117	EPI1029110	EPI1029116		EPI1029110
A/Bulgaria/415/2017				EPI1001842		EPI1001843		
350795								
350941								
19505975								
19779506								
A/Stockholm/25/2017	EPI990086	EPI990085	EPI990083	EPI990090	EPI990084	EPI990089		EPI990084
A/Norway/4297/2016				EPI864031		EPI867145		
A/Norway/4256/2016				EPI867138		EPI867139		
A/Norway/4255/2016				EPI867136		EPI867137		
350310								
350978								
350550								
352552								
351512								
351524								
A/Luxembourg/16059124/2016				EPI869850		EPI869851		
A/Basel/USB0030206/2017						EPI1570460		
352891								
350928								
A/Basel/USB0027126/2017						EPI1570302		
351154								
351375								
351049								
A/Catalonia/NSVH100541931/2017				EPI897567		EPI897566		
351867								
A/Austria/961983/2016				EPI997051		EPI997058		
362296								
351269								
351443								
A/Sweden/107/2016	EPI946845	EPI946844	EPI946842	EPI946849	EPI946843	EPI946848		EPI946843
A/Stockholm/47/2016	EPI884379	EPI884378	EPI884376	EPI881843	EPI884377	EPI884382		EPI884377
362432								
362915								
350045								
A/Uppsala/9/2016	EPI867298	EPI867297	EPI867295	EPI867302	EPI867296	EPI867301		EPI867296
A/Baleares/2778/2016				EPI858814		EPI863870		
A/Sachsen/74/2016				EPI967237		EPI967238		
352696								
A/Bucharest/8278/2016				EPI1001838		EPI1001839		
A/Oklahoma/14/2016	EPI865665	EPI865666	EPI865664	EPI865668	EPI886934	EPI865667		EPI886934
A/England/64760613/2016	EPI1028480	EPI1028481	EPI1028479	EPI1028483	EPI1028476	EPI1028482		EPI1028476
A/Colorado/43/2016	EPI935958	EPI868000	EPI867998	EPI868002	EPI867995	EPI868001		EPI867995
A/Sachsen/75/2016				EPI866904		EPI866903		
A/Norway/4659/2016				EPI887407		EPI887408		
A/Belgium/G0675/2016				EPI1001802		EPI1001803		
A/Sweden/67/2016	EPI867440	EPI867439	EPI867437	EPI867444	EPI867438	EPI867443		EPI867438
19598693								
351618								
A/Norway/4795/2016				EPI887425		EPI887426		
A/Florence/4/2016				EPI923318		EPI923330		
352460								
352587								
362021								
A/England/65000039/2016	EPI1028528	EPI1028529	EPI1028527	EPI1028531	EPI1028524	EPI1028530		EPI1028524
362044								
362180								
19487073								
362234								
362446								
362476								
362467								
19446627								
362431								
A/Austria/961547/2016				EPI996843		EPI996844		
362624								
19452244								
19460720								
A/Luxembourg/65779/2016				EPI943268		EPI943269		
350635								
350748								
351108								
351225								
350537								
350478								
350749								
350573								
350703								
353722								
353620								
350840								
A/Catalonia/NSVH100540122/2017				EPI881996		EPI881995		
19463723								
A/Luxembourg/204/2017				EPI943256		EPI943257		
350095								
362883								
362901								
350630								
A/Maramures/206714/2017				EPI960094		EPI960095		
A/Paris/1141/2017	EPI962703	EPI962704	EPI962702	EPI1054479	EPI962699	EPI1054480		EPI962699
19881098								
A/NewZealand/1184/2016	EPI871485	EPI871486	EPI871484	EPI871488	EPI871481	EPI871487		EPI871481
A/Stockholm/32/2016	EPI836437	EPI836436	EPI836434	EPI836441	EPI836435	EPI836440		EPI836435
A/Brisbane/11/2017				EPI1022169		EPI1022168		
A/SouthAfrica/4940/2016	EPI829847	EPI829848	EPI829846	EPI829850	EPI829843	EPI829849		EPI829843
A/SouthAfrica/5035/2016	EPI858425	EPI858426	EPI858424	EPI858428	EPI858421	EPI858427		EPI858421
A/SouthAfrica/5233/2016	EPI858449	EPI858450	EPI858448	EPI858452	EPI858445	EPI858451		EPI858445
A/SouthAfrica/5232/2016	EPI858441	EPI858442	EPI858440	EPI858444	EPI858437	EPI858443		EPI858437
A/Norway/3806/2016				EPI773848		EPI829342		
A/Orebro/2/2016	EPI836429	EPI836428	EPI836426	EPI836433	EPI836427	EPI836432		EPI836427
A/SriLanka/41/2016				EPI919333		EPI919332		
A/Illinois/45/2016	EPI857419	EPI857420	EPI857418	EPI857422	EPI857415	EPI857421		EPI857415
A/SriLanka/4/2017				EPI1021998		EPI1021997		
353524								
A/FriuliVeneziaGiulia/64/2017				EPI997710		EPI997711		
A/Netherlands/3772/2016	EPI888417	EPI888418	EPI888416	EPI878322	EPI888413	EPI888419		EPI888413
A/Niedersachsen/118/2017				EPI975683		EPI978818		
352245								
A/Austria/974918/2017				EPI1042918		EPI1042919		
A/Netherlands/3794/2016	EPI931373	EPI931374	EPI931372	EPI885207	EPI931369	EPI931375		EPI931369
A/SantaCatarina/205/2017	EPI1183665	EPI1183666	EPI1183664	EPI1183668	EPI1183661	EPI1183667		EPI1183661
19593390								
A/Sydney/84/2017				EPI1031464		EPI1031463		
A/Corte/1214/2017	EPI1321580	EPI1321700	EPI1321820	EPI1321940	EPI1322060	EPI1322180		EPI1322060
A/NorthernIreland/71380480/2017	EPI1029666	EPI1029667	EPI1029665	EPI1029669	EPI1029662	EPI1029668		EPI1029662
354572								
A/Basel/USB0033196/2017						EPI1570519		
A/Wisconsin/95/2016	EPI950109	EPI913307	EPI913305	EPI913309	EPI950117	EPI913308		EPI950117
351211								
352616								
352512								
352433								
A/Singapore/KK1048/2016	EPI873925	EPI873926	EPI873924	EPI873928	EPI873921	EPI873927		EPI873921
A/SriLanka/96/2017	EPI1244328	EPI1244329	EPI1244327	EPI1244331	EPI1244324	EPI1244330		EPI1244324
A/Singapore/TT0052/2017	EPI957213	EPI957214	EPI957212	EPI957216	EPI957209	EPI957215		EPI957209
A/Singapore/KK0101/2017	EPI957303	EPI957304	EPI957302	EPI957306	EPI957299	EPI957305		EPI957299
A/Singapore/EN0019/2017	EPI959262	EPI959263	EPI959261	EPI959265	EPI959258	EPI959264		EPI959258
A/Singapore/GP0077/2017	EPI957161	EPI957162	EPI957160	EPI957165	EPI957157	EPI957164		EPI957157
A/Singapore/GP0199/2017	EPI957196	EPI957197	EPI957194	EPI957199	EPI957191	EPI957198		EPI957191
A/Bangkok/84/2017	EPI1058170	EPI1058171	EPI1058169	EPI1058173	EPI1058166	EPI1058172		EPI1058166
A/Bangladesh/1233/2017	EPI1057157	EPI1057158	EPI1057156	EPI1057160	EPI1057153	EPI1057159		EPI1057153
A/HongKong/3098/2017				EPI1043899		EPI1043900		
A/Poland/1963/2017				EPI1036137		EPI1036138		
A/Bangladesh/5012/2017	EPI1056949	EPI1056950	EPI1056948	EPI1056952	EPI1056945	EPI1056951		EPI1056945
A/Bangladesh/2016/2017	EPI1017101	EPI1017102	EPI1017100	EPI1017104	EPI1017097	EPI1017103		EPI1017097
A/Bangladesh/1500/2017	EPI1048197	EPI1048198	EPI1048196	EPI1048200	EPI1048193	EPI1048199		EPI1048193
A/Bangladesh/2006/2017	EPI1056957	EPI1056958	EPI1056956	EPI1056960	EPI1056953	EPI1056959		EPI1056953
A/SouthAustralia/192/2017				EPI1045528		EPI1045527		
A/SouthAustralia/187/2017				EPI1045519		EPI1045518		
A/SouthAustralia/127/2017				EPI1031632		EPI1031631		
A/Bangladesh/1010/2017	EPI1026724		EPI1026723	EPI1026726	EPI1026720	EPI1026725		EPI1026720
A/Bangladesh/3003/2017	EPI1056933	EPI1056934	EPI1056932	EPI1056936	EPI1056929	EPI1056935		EPI1056929
A/SouthAustralia/102/2017				EPI1031524		EPI1031523		
A/SouthAustralia/194/2017				EPI1045531		EPI1045530		
A/Qatar/10-VI-17-0020012/2017				EPI1145254		EPI1145255		
A/Bangladesh/2248/2017	EPI1056057	EPI1056058	EPI1056056	EPI1056060	EPI1056053	EPI1056059		EPI1056053
A/Bangladesh/602005/2017	EPI1058178	EPI1058179	EPI1058177	EPI1058181	EPI1058174	EPI1058180		EPI1058174
A/HongKong/2283/2017				EPI1021204		EPI1021205		
A/Fiji/67/2017				EPI1153041		EPI1153040		
A/SouthAfrica/3389/2017	EPI1088006	EPI1088007	EPI1088008	EPI1066175	EPI1088009	EPI1066178		EPI1088009
A/Jordan/20170020103/2017				EPI1036087		EPI1036088		
A/Saitama/244/2017	EPI1057797	EPI1057798	EPI1057796	EPI1057800	EPI1057793	EPI1057799		EPI1057793
A/HongKong/3089/2017				EPI1043881		EPI1043882		
A/Singapore/GP0149/2017	EPI957319	EPI957320	EPI957318	EPI957322	EPI957315	EPI957321		EPI957315
19828018								
A/Malaysia/RP1498/2017	EPI1244384	EPI1244385	EPI1244383	EPI1244387	EPI1244380	EPI1244386		EPI1244380
A/Ayutthaya/98/2017	EPI1058162	EPI1058163	EPI1058161	EPI1058165	EPI1058158	EPI1058164		EPI1058158
A/Macau/602832/2017				EPI1340653		EPI1340652		
A/Taiwan/522/2017				EPI1046848		EPI1046847		
A/Tokyo/17176/2017	EPI1057821	EPI1057822	EPI1057820	EPI1057824	EPI1057817	EPI1057823		EPI1057817
A/Singapore/GP0126/2017	EPI957311	EPI957312	EPI957310	EPI957314	EPI957307	EPI957313		EPI957307
A/Taiwan/369/2017	EPI1043705	EPI1043706	EPI1043704	EPI1043708	EPI1043701	EPI1043707		EPI1043701
A/Catalonia/NSVH110505484/2017				EPI1081903		EPI1081902		
A/Singapore/KK0635/2017				EPI1023846		EPI1023845		
A/HongKong/3111/2017				EPI1043919		EPI1043920		
A/Singapore/MOH0158/2017				EPI1023812		EPI1023811		
